gameId,text,,sender,timeStamp
BrEnxG6Cqa9RiYXZ7,it prolly grouped us cuz we have similar answers,,7We6s84tsH8s2MDoo,2022-07-13T16:03:48.349Z
22QWofqrmD3gdeGXM,"I said 2 million but yeah, it's probably way more.",,pP3SM8r9Q92eaBpSP,2022-07-13T16:03:48.564Z
ph3ioW8N3pygRMj9p,Wow over 110 mil?,,ksywiyouaMd5Qb9YD,2022-07-13T16:03:48.651Z
E3uDutq97qNoGDWrZ,i was just guessing,,KKeuqMoxck6g6zgY9,2022-07-13T16:03:48.825Z
E3uDutq97qNoGDWrZ,I guessed way to low,,ik9FXLHjeBRvcKhwn,2022-07-13T16:03:48.900Z
ph3ioW8N3pygRMj9p,I am putting three,,enxhFezGKjhX2p5fD,2022-07-13T16:03:48.932Z
E3uDutq97qNoGDWrZ,Maybe,,qzwexWysRnPxvF8Qn,2022-07-13T16:03:49.263Z
E3uDutq97qNoGDWrZ,seems like a lot of us put 5,,Ep5GqhMG8SCsDA5Tq,2022-07-13T16:03:49.615Z
22QWofqrmD3gdeGXM,You know [name]?,,wYoaN3pbSSXJd2wRw,2022-07-13T16:03:49.715Z
ph3ioW8N3pygRMj9p,I was totally off I said 3.2,,weZ9J8XXW3Q7jZYyo,2022-07-13T16:03:49.756Z
BrEnxG6Cqa9RiYXZ7,8,,djku7RhuPEYfxfXsb,2022-07-13T16:03:49.761Z
BrEnxG6Cqa9RiYXZ7,my opinion is 10m,,FLWF3oQkv5uerc4t8,2022-07-13T16:03:49.822Z
ph3ioW8N3pygRMj9p,Sounds like we are all in the range of 30-50,,AtCWjJTqxFgq7vWAz,2022-07-13T16:03:49.973Z
ph3ioW8N3pygRMj9p,Not the right painting afaict,,2ftGNWdutE2HFZuwZ,2022-07-13T16:03:51.112Z
E3uDutq97qNoGDWrZ,"I don't know,  I Put 5 million.",,3EvsCEA8c5gkCdfuH,2022-07-13T16:03:51.128Z
ph3ioW8N3pygRMj9p,I put 250 million,,6vxSTRZDixAGgffec,2022-07-13T16:03:51.289Z
ph3ioW8N3pygRMj9p,30 min 50 max,,ugBM9Ze57woXZtHCR,2022-07-13T16:03:51.843Z
ph3ioW8N3pygRMj9p,i put 3 also - we were way off,,JbBJXwjtcTu5DJfwJ,2022-07-13T16:03:52.158Z
ph3ioW8N3pygRMj9p,I put in 29 but i bet it's closer to 50,,5dPCuQov6Ltdq9kpg,2022-07-13T16:03:52.162Z
ph3ioW8N3pygRMj9p,I put 3.25 but maybe 7 was better,,HBp5f6d7nGCwwMpSi,2022-07-13T16:03:52.362Z
ph3ioW8N3pygRMj9p,i bet this ones pretty high too,,ksywiyouaMd5Qb9YD,2022-07-13T16:03:52.577Z
ph3ioW8N3pygRMj9p,"This painting is called ""Le Parlement, soleil couchant""",,cztgoHiBe8JQX3JSy,2022-07-13T16:03:52.803Z
BrEnxG6Cqa9RiYXZ7,"Yes, seems like 10 to 15 is the range.",,dBjWijxADH34BHWcx,2022-07-13T16:03:53.199Z
ph3ioW8N3pygRMj9p,I'm thinking 35,,ZJuMv3sDjPKPoKkdf,2022-07-13T16:03:53.480Z
E3uDutq97qNoGDWrZ,i  said 22 but there is a lot of cash going into art,,tj248v55hG9CJsdW9,2022-07-13T16:03:53.559Z
ph3ioW8N3pygRMj9p,56.6 million,,BP9Rs34eDiD8QL2zG,2022-07-13T16:03:53.594Z
22QWofqrmD3gdeGXM,I think single digits are way too low.,,2YtrY3fhFxaxsBTL5,2022-07-13T16:03:53.629Z
22QWofqrmD3gdeGXM,Paying for the name,,rQDpwDQurEetrDyXX,2022-07-13T16:03:53.644Z
ph3ioW8N3pygRMj9p,I put 3 also,,vrv8ZisfoukaPoSpw,2022-07-13T16:03:53.911Z
E3uDutq97qNoGDWrZ,I put 20 but was just a guess,,xLNHvxW4PoxFJgJzh,2022-07-13T16:03:54.704Z
22QWofqrmD3gdeGXM,I guess 26.6 million,,KtMj65RDk97wL5RLg,2022-07-13T16:03:54.715Z
ph3ioW8N3pygRMj9p,20 million and above is fake news,,enxhFezGKjhX2p5fD,2022-07-13T16:03:54.775Z
E3uDutq97qNoGDWrZ,Yep,,xmKko6JZE7cFE5uMX,2022-07-13T16:03:55.248Z
ph3ioW8N3pygRMj9p,It's a signed monet... gotta be over 50 million,,3ksyKAjBjox3Kodzn,2022-07-13T16:03:55.763Z
22QWofqrmD3gdeGXM,my guess 56.6,,TAEPrCwuGStZjRv8e,2022-07-13T16:03:56.393Z
ph3ioW8N3pygRMj9p,Art world is crazy,,ZJuMv3sDjPKPoKkdf,2022-07-13T16:03:56.463Z
22QWofqrmD3gdeGXM,it should be expensive,,FLssSpg9fEuLfcYck,2022-07-13T16:03:56.506Z
BrEnxG6Cqa9RiYXZ7,15,,Wda8AcJp7YMDH5e6D,2022-07-13T16:03:56.740Z
E3uDutq97qNoGDWrZ,his stuff sells for a. lot but not sure if that's a famous piece,,zmzgMwoQcW45vCjdX,2022-07-13T16:03:57.135Z
BrEnxG6Cqa9RiYXZ7,good point on the grouping,,JpbLKnC78MhXfEurJ,2022-07-13T16:03:58.135Z
E3uDutq97qNoGDWrZ,Monet's big,,9jQzncBABh34tWnon,2022-07-13T16:03:58.147Z
BrEnxG6Cqa9RiYXZ7,It seems paintings by people such as Monet and VAn Gogh sell for insane amoun ts,,RpKYk7WzbsQo2eewK,2022-07-13T16:03:58.497Z
E3uDutq97qNoGDWrZ,So far the range is from 5 to 25 million ?,,K9aXcJPBRj4DDTw9C,2022-07-13T16:03:58.680Z
BrEnxG6Cqa9RiYXZ7,Did anyone NOT guess randomly?,,qNwQbQ32Tk8isvtHm,2022-07-13T16:03:59.065Z
E3uDutq97qNoGDWrZ,I think 5 is a good guess,,XktDXttEboN76fEkm,2022-07-13T16:03:59.439Z
ph3ioW8N3pygRMj9p,for sure more than 3,,CbqB9yzX3s7Bayg83,2022-07-13T16:03:59.490Z
ph3ioW8N3pygRMj9p,35 was my first guess,,MMs3W8JR7cwiuhh3t,2022-07-13T16:03:59.841Z
E3uDutq97qNoGDWrZ,i'm thinking original artist signed,,Lvp5fe9DyPzgNtzb5,2022-07-13T16:03:59.866Z
E3uDutq97qNoGDWrZ,I was also just guessing,,HCG7immm3uWTCgwXj,2022-07-13T16:04:00.198Z
22QWofqrmD3gdeGXM,76 i think,,6fkG6djWs3Rry5iux,2022-07-13T16:04:00.280Z
22QWofqrmD3gdeGXM,I believe 50 is in the correct neighborhood,,C7D3YmYzfKjGtKWHd,2022-07-13T16:04:00.348Z
22QWofqrmD3gdeGXM,it is very beautiful art to sell,,RZMvgaY7GjQQJZH6o,2022-07-13T16:04:00.832Z
22QWofqrmD3gdeGXM,Ah.,,wYoaN3pbSSXJd2wRw,2022-07-13T16:04:01.078Z
E3uDutq97qNoGDWrZ,i put 5,,4kM8PCmbFWcpLJNQi,2022-07-13T16:04:01.130Z
ph3ioW8N3pygRMj9p,I'll put 50,,7saxtJRk2ieLoZyFi,2022-07-13T16:04:01.352Z
BrEnxG6Cqa9RiYXZ7,ANYONE KNOW FOR SURE?,,RqKqXi2zzjah7ahk4,2022-07-13T16:04:01.569Z
22QWofqrmD3gdeGXM,hard to tell,,hK6mbQEWnXuiQSqcP,2022-07-13T16:04:02.250Z
ph3ioW8N3pygRMj9p,does anyone know this artist?,,KXAXtqdPQBBZxxBrs,2022-07-13T16:04:02.701Z
BrEnxG6Cqa9RiYXZ7,i did one earlier with a picasso and it was like 20m,,zMTDHgeD7heLfpS9a,2022-07-13T16:04:02.770Z
22QWofqrmD3gdeGXM,56.6,,bW4z29APem2MMneW9,2022-07-13T16:04:03.142Z
22QWofqrmD3gdeGXM,I agree single digits too low,,MmrDaFMFfvYfra7iP,2022-07-13T16:04:03.383Z
22QWofqrmD3gdeGXM,I think it probably is higher than 2 but 56 million strikes me as high,,fGgtECjvHBiH3weZu,2022-07-13T16:04:04.066Z
22QWofqrmD3gdeGXM,my guess 50m,,ykduyQjMKj36Yu44D,2022-07-13T16:04:04.420Z
E3uDutq97qNoGDWrZ,signed is important,,QSgsaekPcb3ZCvyy4,2022-07-13T16:04:04.591Z
22QWofqrmD3gdeGXM,110 million,,kP3y2qEH6QwPk3Lx6,2022-07-13T16:04:05.338Z
E3uDutq97qNoGDWrZ,It alot. I know.,,gCZvL4uuQdo5ASDaq,2022-07-13T16:04:05.916Z
ph3ioW8N3pygRMj9p,"Yep, Monet's are top tier like Picasso",,ZJuMv3sDjPKPoKkdf,2022-07-13T16:04:06.475Z
BrEnxG6Cqa9RiYXZ7,I guessed 11.6,,RpKYk7WzbsQo2eewK,2022-07-13T16:04:07.587Z
ph3ioW8N3pygRMj9p,56.6 million,,BP9Rs34eDiD8QL2zG,2022-07-13T16:04:07.724Z
E3uDutq97qNoGDWrZ,maybe around 50 since it is signed,,SsD88FCQqAj3XXLkP,2022-07-13T16:04:07.991Z
E3uDutq97qNoGDWrZ,I guessed too!,,X4M35v6AsPgfyr5xi,2022-07-13T16:04:08.225Z
E3uDutq97qNoGDWrZ,I like more than 5,,9jQzncBABh34tWnon,2022-07-13T16:04:08.708Z
E3uDutq97qNoGDWrZ,I guessed as well,,XktDXttEboN76fEkm,2022-07-13T16:04:09.097Z
ph3ioW8N3pygRMj9p,Anyone know what the most a painting has ever sold for?,,8pZDZoKYGsApTEtHF,2022-07-13T16:04:09.381Z
22QWofqrmD3gdeGXM,maybe 10 mill max,,hK6mbQEWnXuiQSqcP,2022-07-13T16:04:09.665Z
BrEnxG6Cqa9RiYXZ7,10 million. 12m after tax,,FxrpbiFJ7dXAaFPnZ,2022-07-13T16:04:09.702Z
22QWofqrmD3gdeGXM,Idk,,SjeHXno3xcarL7MGk,2022-07-13T16:04:09.882Z
22QWofqrmD3gdeGXM,I would never pay that much money for anything,,5qtLNu5k4MmT2uk73,2022-07-13T16:04:09.969Z
22QWofqrmD3gdeGXM,not really for sure how much something by claude monet goes for,,JD3NDD7fKgCXcMqYw,2022-07-13T16:04:10.083Z
ph3ioW8N3pygRMj9p,I guess its signed,,enxhFezGKjhX2p5fD,2022-07-13T16:04:10.099Z
BrEnxG6Cqa9RiYXZ7,imagines its like 100 mil,,7We6s84tsH8s2MDoo,2022-07-13T16:04:10.246Z
22QWofqrmD3gdeGXM,it was news,,ho6DxTPywk2GdWG77,2022-07-13T16:04:10.782Z
ph3ioW8N3pygRMj9p,"That's highest... ever for Monet though. I don't know this painting though, I think I might have seen it.",,yqHdT93o7AL5j2FG2,2022-07-13T16:04:10.942Z
22QWofqrmD3gdeGXM,"Yes, it surely is very expensive!",,2YtrY3fhFxaxsBTL5,2022-07-13T16:04:11.062Z
ph3ioW8N3pygRMj9p,im going to raise my 25 to like 45,,AeGfNujeMeC2avTz3,2022-07-13T16:04:11.115Z
E3uDutq97qNoGDWrZ,idk i put 5 million it is probably more,,sNNfEwzXJWFYGQ8gi,2022-07-13T16:04:11.577Z
ph3ioW8N3pygRMj9p,im certain,,BP9Rs34eDiD8QL2zG,2022-07-13T16:04:12.196Z
BrEnxG6Cqa9RiYXZ7,it is probably way higher...,,NsM3wKSHfkq6n7vsv,2022-07-13T16:04:12.280Z
E3uDutq97qNoGDWrZ,5 looks good,,6G8Sqj8jCkvZvg97j,2022-07-13T16:04:12.999Z
22QWofqrmD3gdeGXM,"It's called Le Parlement, soleil couchant",,hoBGovgeP3qK4zQkf,2022-07-13T16:04:13.158Z
22QWofqrmD3gdeGXM,Nope 26.6 correct,,bW4z29APem2MMneW9,2022-07-13T16:04:13.312Z
E3uDutq97qNoGDWrZ,I would hope its signed,,tj248v55hG9CJsdW9,2022-07-13T16:04:13.374Z
ph3ioW8N3pygRMj9p,i will put 56,,SN5kNKSYMczqjcpT8,2022-07-13T16:04:14.398Z
ph3ioW8N3pygRMj9p,"Yes, all his stuff goes for 50 million plus doesn't it?",,CbqB9yzX3s7Bayg83,2022-07-13T16:04:14.404Z
E3uDutq97qNoGDWrZ,this is also a unique style of Monet,,rKKKz2CxNsh2riCr3,2022-07-13T16:04:14.961Z
22QWofqrmD3gdeGXM,How about 36?,,fGgtECjvHBiH3weZu,2022-07-13T16:04:15.385Z
BrEnxG6Cqa9RiYXZ7,Were we allowed to google lol?,,s33xZkKLEwo72NJBY,2022-07-13T16:04:15.387Z
ph3ioW8N3pygRMj9p,I am inclined towards mid 20's,,weZ9J8XXW3Q7jZYyo,2022-07-13T16:04:15.456Z
22QWofqrmD3gdeGXM,45 million?,,zbgSuJQbEscw82RLs,2022-07-13T16:04:15.612Z
22QWofqrmD3gdeGXM,yes it must be above 50,,FLssSpg9fEuLfcYck,2022-07-13T16:04:16.571Z
BrEnxG6Cqa9RiYXZ7,I think we are low though,,sei4dfHc4SsN7AyTN,2022-07-13T16:04:16.887Z
22QWofqrmD3gdeGXM,TRY 56.6,,bW4z29APem2MMneW9,2022-07-13T16:04:17.259Z
ph3ioW8N3pygRMj9p,I might put 50,,d3ezhXmvmXuy7MLxc,2022-07-13T16:04:18.746Z
E3uDutq97qNoGDWrZ,Yeah i think more than 5,,M9wvcYavk7Ec74Jvr,2022-07-13T16:04:19.002Z
E3uDutq97qNoGDWrZ,now I am wondering 45 million probably,,ik9FXLHjeBRvcKhwn,2022-07-13T16:04:19.044Z
22QWofqrmD3gdeGXM,i was guessing 65,,JD3NDD7fKgCXcMqYw,2022-07-13T16:04:20.204Z
E3uDutq97qNoGDWrZ,"Found the name, Le Parelement I believe",,4dm4Ccv8r48cwJPBA,2022-07-13T16:04:21.114Z
ph3ioW8N3pygRMj9p,houses of parliament,,MMs3W8JR7cwiuhh3t,2022-07-13T16:04:21.262Z
22QWofqrmD3gdeGXM,76 folks,,6fkG6djWs3Rry5iux,2022-07-13T16:04:21.600Z
ph3ioW8N3pygRMj9p,"But above even Rothko, the star of the sale was Claude Monet. “Le Parlement, soleil couchant” (1903) is one of the 19 views of London’s parliament painted by Claude Monet, and had a pre-sale estimate of between $40 million and $60 million.  The painting fetched $76 million, an excellent result.",,cztgoHiBe8JQX3JSy,2022-07-13T16:04:21.997Z
22QWofqrmD3gdeGXM,I did think about hundreds of millions... people would pay it because the top 1% have it...,,wJSMxgLJnBWiQ5KJe,2022-07-13T16:04:22.301Z
ph3ioW8N3pygRMj9p,56.6 mil,,BP9Rs34eDiD8QL2zG,2022-07-13T16:04:22.316Z
E3uDutq97qNoGDWrZ,the picture looks familiar so I guessed it was really famous,,AzCfobXjutMsxiuMm,2022-07-13T16:04:22.486Z
BrEnxG6Cqa9RiYXZ7,so I figured monet isn't quite as much,,zMTDHgeD7heLfpS9a,2022-07-13T16:04:22.489Z
BrEnxG6Cqa9RiYXZ7,12 SEEMS TO BE THE AVG,,RqKqXi2zzjah7ahk4,2022-07-13T16:04:22.779Z
22QWofqrmD3gdeGXM,yes 56.6,,TAEPrCwuGStZjRv8e,2022-07-13T16:04:22.828Z
ph3ioW8N3pygRMj9p,51,,Y4XvQzvhPddn49gZS,2022-07-13T16:04:23.063Z
E3uDutq97qNoGDWrZ,Perhaps it is closer to 50,,fD5pFfDZrWwtAxmmK,2022-07-13T16:04:23.177Z
BrEnxG6Cqa9RiYXZ7,my only frame of reference is the beeple that sold for 69M lol,,Fc7fBx9fnt259GeR2,2022-07-13T16:04:23.344Z
ph3ioW8N3pygRMj9p,so 50 million,,7pb9LbYvfGvxebrZH,2022-07-13T16:04:23.619Z
22QWofqrmD3gdeGXM,56.6,,bW4z29APem2MMneW9,2022-07-13T16:04:23.762Z
22QWofqrmD3gdeGXM,"Anything higher than 2 million just seems crazy but I guess because he was a famous french painter, it would go for millions and millions",,pP3SM8r9Q92eaBpSP,2022-07-13T16:04:23.870Z
ph3ioW8N3pygRMj9p,Paintings have sold for hundreds of millions before,,3ksyKAjBjox3Kodzn,2022-07-13T16:04:23.968Z
22QWofqrmD3gdeGXM,"35 million, maybe.",,2YtrY3fhFxaxsBTL5,2022-07-13T16:04:24.158Z
ph3ioW8N3pygRMj9p,it sold for 56.6 mill - how insane is that,,JbBJXwjtcTu5DJfwJ,2022-07-13T16:04:24.258Z
BrEnxG6Cqa9RiYXZ7,yeah its range will be above 10,,FLWF3oQkv5uerc4t8,2022-07-13T16:04:24.546Z
ph3ioW8N3pygRMj9p,It probably depends on the content,,ZJuMv3sDjPKPoKkdf,2022-07-13T16:04:24.640Z
22QWofqrmD3gdeGXM,Please give some detailed explanation,,P7gkTRNtqCxrudenN,2022-07-13T16:04:24.646Z
ph3ioW8N3pygRMj9p,I'm putting like 41 million,,yqHdT93o7AL5j2FG2,2022-07-13T16:04:24.665Z
E3uDutq97qNoGDWrZ,people pay way too much for these paintings,,WW9ZTXTcq6bDfr579,2022-07-13T16:04:24.813Z
ph3ioW8N3pygRMj9p,76 million,,cztgoHiBe8JQX3JSy,2022-07-13T16:04:26.039Z
ph3ioW8N3pygRMj9p,[name] says 56.6 so confidently!,,5dPCuQov6Ltdq9kpg,2022-07-13T16:04:26.060Z
ph3ioW8N3pygRMj9p,then much higher number would make sense,,KXAXtqdPQBBZxxBrs,2022-07-13T16:04:26.064Z
22QWofqrmD3gdeGXM,26.6 corect one,,KtMj65RDk97wL5RLg,2022-07-13T16:04:26.214Z
E3uDutq97qNoGDWrZ,Maybe 60MM then?,,qzwexWysRnPxvF8Qn,2022-07-13T16:04:26.305Z
22QWofqrmD3gdeGXM,That sun photo nature background is wonder,,RZMvgaY7GjQQJZH6o,2022-07-13T16:04:26.855Z
22QWofqrmD3gdeGXM,"It would go for a lot, being Monet",,TT2ojCgveYPDyhXFD,2022-07-13T16:04:27.032Z
ph3ioW8N3pygRMj9p,50 m sounds high,,NRLQ4mzCrkuY6vuyM,2022-07-13T16:04:27.303Z
E3uDutq97qNoGDWrZ,that is what I am thinking now,,fD5pFfDZrWwtAxmmK,2022-07-13T16:04:27.830Z
E3uDutq97qNoGDWrZ,"Yeah, it may be on the higher end then.",,GHHCbkZrLNwqH94v2,2022-07-13T16:04:27.852Z
E3uDutq97qNoGDWrZ,56.6,,CpDryxpQSEHWvivaQ,2022-07-13T16:04:27.872Z
BrEnxG6Cqa9RiYXZ7,yep,,9TDpReppyR6YAnjQt,2022-07-13T16:04:28.457Z
E3uDutq97qNoGDWrZ,he's not known for painting building so I think around 50-60 m,,rKKKz2CxNsh2riCr3,2022-07-13T16:04:28.822Z
E3uDutq97qNoGDWrZ,a lot of fakes on the market as well,,tj248v55hG9CJsdW9,2022-07-13T16:04:29.516Z
E3uDutq97qNoGDWrZ,I thinking 22 is way low now,,zmzgMwoQcW45vCjdX,2022-07-13T16:04:29.806Z
22QWofqrmD3gdeGXM,It was 66 I think,,gFtZTSDpxqHpbikFr,2022-07-13T16:04:29.966Z
E3uDutq97qNoGDWrZ,what about 100 million?,,gCZvL4uuQdo5ASDaq,2022-07-13T16:04:30.814Z
E3uDutq97qNoGDWrZ,yeah thats true luna,,XktDXttEboN76fEkm,2022-07-13T16:04:30.847Z
BrEnxG6Cqa9RiYXZ7,"Not sure, there was nothing about not Googling in instructions",,k6vYrmoBJ3ygpityL,2022-07-13T16:04:31.683Z
ph3ioW8N3pygRMj9p,Yeah Monet is a big deal I just have no idea what's reasonable,,LCDmSJ7PGi9kb5p8k,2022-07-13T16:04:31.711Z
ph3ioW8N3pygRMj9p,50m sounds high to me too,,ZJuMv3sDjPKPoKkdf,2022-07-13T16:04:32.388Z
BrEnxG6Cqa9RiYXZ7,I am betting we are low but I have no idea,,a6CCGp9t6A7oKWF68,2022-07-13T16:04:32.452Z
22QWofqrmD3gdeGXM,1 billion dollars (Dr. Evil face),,zbgSuJQbEscw82RLs,2022-07-13T16:04:32.505Z
E3uDutq97qNoGDWrZ,He's very well known. Many people who know nothing about art still know his name so I assume it's quite valuable.,,xmKko6JZE7cFE5uMX,2022-07-13T16:04:32.777Z
22QWofqrmD3gdeGXM,56.6,,bW4z29APem2MMneW9,2022-07-13T16:04:32.851Z
22QWofqrmD3gdeGXM,i am 99% certain it is 76,,6fkG6djWs3Rry5iux,2022-07-13T16:04:33.224Z
E3uDutq97qNoGDWrZ,"I kind of think it should be more than 5, I think this painting is part of a series, tehre are a few others of the same church in different colors at the National Museum of Art in DC",,2smKjp2ustpoomJHr,2022-07-13T16:04:33.419Z
22QWofqrmD3gdeGXM,I think 30-50,,MmrDaFMFfvYfra7iP,2022-07-13T16:04:34.568Z
ph3ioW8N3pygRMj9p,i'm putting 56,,5dPCuQov6Ltdq9kpg,2022-07-13T16:04:35.041Z
ph3ioW8N3pygRMj9p,Im certain,,BP9Rs34eDiD8QL2zG,2022-07-13T16:04:35.396Z
E3uDutq97qNoGDWrZ,it probably is way more,,KKeuqMoxck6g6zgY9,2022-07-13T16:04:35.914Z
BrEnxG6Cqa9RiYXZ7,I think we're supposed to guess,,AtBxNm63Stasr9quy,2022-07-13T16:04:36.343Z
ph3ioW8N3pygRMj9p,did anyone guess 50 mil?,,JbBJXwjtcTu5DJfwJ,2022-07-13T16:04:36.936Z
ph3ioW8N3pygRMj9p,50 million is a record high for one of the Monets so this could easily be 25 million,,ipXSo3oDq58bDHb8a,2022-07-13T16:04:37.172Z
22QWofqrmD3gdeGXM,it is a good investment,,rQDpwDQurEetrDyXX,2022-07-13T16:04:37.350Z
22QWofqrmD3gdeGXM,56.6 --  it was all over the news!!!!,,ho6DxTPywk2GdWG77,2022-07-13T16:04:37.558Z
BrEnxG6Cqa9RiYXZ7,Average of people's random guesses isn't much info...,,qNwQbQ32Tk8isvtHm,2022-07-13T16:04:37.596Z
E3uDutq97qNoGDWrZ,56.6?,,Ep5GqhMG8SCsDA5Tq,2022-07-13T16:04:37.633Z
ph3ioW8N3pygRMj9p,so 50 mil then?,,33LKWK35YcmHzYRH9,2022-07-13T16:04:37.897Z
E3uDutq97qNoGDWrZ,maybe double that,,zmzgMwoQcW45vCjdX,2022-07-13T16:04:38.096Z
E3uDutq97qNoGDWrZ,I'm thinking around 70 million,,AjzXe7EcqD6ApFbmu,2022-07-13T16:04:38.532Z
22QWofqrmD3gdeGXM,i guess it might be 60,,FLssSpg9fEuLfcYck,2022-07-13T16:04:38.699Z
BrEnxG6Cqa9RiYXZ7,monet usually goes for like 50 and above...,,sei4dfHc4SsN7AyTN,2022-07-13T16:04:39.144Z
ph3ioW8N3pygRMj9p,anything single digits is too low in my opinion,,ZJuMv3sDjPKPoKkdf,2022-07-13T16:04:39.689Z
BrEnxG6Cqa9RiYXZ7,12 sounds good,,ibqzYmm7arowg3xXq,2022-07-13T16:04:41.542Z
ph3ioW8N3pygRMj9p,thanks [name],,ugBM9Ze57woXZtHCR,2022-07-13T16:04:41.701Z
E3uDutq97qNoGDWrZ,it gave more support,,4kM8PCmbFWcpLJNQi,2022-07-13T16:04:42.774Z
ph3ioW8N3pygRMj9p,So sounds like we have some Google results,,2YQs2Mt9T24FJqa5g,2022-07-13T16:04:43.565Z
22QWofqrmD3gdeGXM,56.6,,TAEPrCwuGStZjRv8e,2022-07-13T16:04:43.643Z
E3uDutq97qNoGDWrZ,may 100 million to high?,,ik9FXLHjeBRvcKhwn,2022-07-13T16:04:43.797Z
E3uDutq97qNoGDWrZ,"Or, Le Parelement Soleil couchant",,4dm4Ccv8r48cwJPBA,2022-07-13T16:04:44.327Z
ph3ioW8N3pygRMj9p,wow the range seems to be very wide,,weZ9J8XXW3Q7jZYyo,2022-07-13T16:04:44.593Z
BrEnxG6Cqa9RiYXZ7,lol @ty,,zMTDHgeD7heLfpS9a,2022-07-13T16:04:44.737Z
BrEnxG6Cqa9RiYXZ7,100M is too much I think though,,u37yequ79aHuGu4RH,2022-07-13T16:04:45.185Z
E3uDutq97qNoGDWrZ,I'll put like 65MM,,qzwexWysRnPxvF8Qn,2022-07-13T16:04:45.257Z
ph3ioW8N3pygRMj9p,"It's a super famous painting. 50 m isn't insane. (I mean, it is, but not for a rare art piece)",,8pZDZoKYGsApTEtHF,2022-07-13T16:04:45.331Z
BrEnxG6Cqa9RiYXZ7,it's not random,,FxrpbiFJ7dXAaFPnZ,2022-07-13T16:04:45.346Z
E3uDutq97qNoGDWrZ,44,,Lvp5fe9DyPzgNtzb5,2022-07-13T16:04:46.164Z
ph3ioW8N3pygRMj9p,For such a big bran 50 sounds reasonable,,cozWyaaz254RqqpM9,2022-07-13T16:04:46.205Z
22QWofqrmD3gdeGXM,56.6,,bW4z29APem2MMneW9,2022-07-13T16:04:46.226Z
E3uDutq97qNoGDWrZ,Maybe even more than 10,,M9wvcYavk7Ec74Jvr,2022-07-13T16:04:46.440Z
BrEnxG6Cqa9RiYXZ7,12m,,FxrpbiFJ7dXAaFPnZ,2022-07-13T16:04:46.687Z
22QWofqrmD3gdeGXM,[name] how do you know this?,,fGgtECjvHBiH3weZu,2022-07-13T16:04:46.731Z
22QWofqrmD3gdeGXM,I'm going to try to google it.,,pP3SM8r9Q92eaBpSP,2022-07-13T16:04:46.891Z
E3uDutq97qNoGDWrZ,closer to 50,,zmzgMwoQcW45vCjdX,2022-07-13T16:04:46.897Z
ph3ioW8N3pygRMj9p,i'm thinking 25-35 range,,ZJuMv3sDjPKPoKkdf,2022-07-13T16:04:46.910Z
22QWofqrmD3gdeGXM,56 was a different painting,,gFtZTSDpxqHpbikFr,2022-07-13T16:04:46.976Z
ph3ioW8N3pygRMj9p,i agree with 50,,KXAXtqdPQBBZxxBrs,2022-07-13T16:04:47.419Z
ph3ioW8N3pygRMj9p,so what is the best guess?,,7saxtJRk2ieLoZyFi,2022-07-13T16:04:47.537Z
ph3ioW8N3pygRMj9p,"Ok, [name], you might be right.",,yqHdT93o7AL5j2FG2,2022-07-13T16:04:47.679Z
E3uDutq97qNoGDWrZ,Wow... so now the range is from 5 to 100 million...,,K9aXcJPBRj4DDTw9C,2022-07-13T16:04:47.833Z
ph3ioW8N3pygRMj9p,I ohhh now I realize yes this is a very very famous artist,,KX8CbaBZBpAFAFWzA,2022-07-13T16:04:47.894Z
22QWofqrmD3gdeGXM,56.6,,P7gkTRNtqCxrudenN,2022-07-13T16:04:47.993Z
BrEnxG6Cqa9RiYXZ7,"Sure, 12",,qNwQbQ32Tk8isvtHm,2022-07-13T16:04:48.449Z
E3uDutq97qNoGDWrZ,i think its higher than 5 for sure,,LqywYeWextgR8rqL6,2022-07-13T16:04:48.687Z
22QWofqrmD3gdeGXM,I'll take the 9 dollar print at the gift shop thx,,5qtLNu5k4MmT2uk73,2022-07-13T16:04:48.799Z
22QWofqrmD3gdeGXM,i don't watch the news,,JD3NDD7fKgCXcMqYw,2022-07-13T16:04:49.134Z
22QWofqrmD3gdeGXM,56.6 correct,,KtMj65RDk97wL5RLg,2022-07-13T16:04:49.141Z
ph3ioW8N3pygRMj9p,artemis sounds credible,,ugBM9Ze57woXZtHCR,2022-07-13T16:04:49.250Z
ph3ioW8N3pygRMj9p,rock with [name],,ksywiyouaMd5Qb9YD,2022-07-13T16:04:49.276Z
E3uDutq97qNoGDWrZ,I think 70 sounds good,,fD5pFfDZrWwtAxmmK,2022-07-13T16:04:49.301Z
E3uDutq97qNoGDWrZ,maybe 20 is right,,XktDXttEboN76fEkm,2022-07-13T16:04:49.312Z
BrEnxG6Cqa9RiYXZ7,its just an guess,,FLWF3oQkv5uerc4t8,2022-07-13T16:04:50.164Z
ph3ioW8N3pygRMj9p,mid-20s seems reasonable,,Kje74MZtuRNtny5n6,2022-07-13T16:04:50.296Z
22QWofqrmD3gdeGXM,56.6,,TAEPrCwuGStZjRv8e,2022-07-13T16:04:50.427Z
ph3ioW8N3pygRMj9p,50 million was a different one,,ipXSo3oDq58bDHb8a,2022-07-13T16:04:50.561Z
22QWofqrmD3gdeGXM,I guess I am way off,,K5cfiwQFZMZ7NmcBz,2022-07-13T16:04:51.434Z
